id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
3354614,29,2014-06-27,2015-09-29,90.0,10.0,10.0,9.0,9.0,9.0,10.0,1.56
8953857,0,,,,,,,,,,
7093738,1,2015-08-26,2015-08-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23
5277900,9,2015-04-20,2015-09-08,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.04
1171574,158,2013-06-08,2016-01-01,98.0,10.0,10.0,10.0,10.0,9.0,10.0,5.04
1818754,0,,,,,,,,,,
74328,53,2011-05-31,2015-09-30,93.0,9.0,10.0,9.0,10.0,9.0,9.0,0.95
6728017,1,2015-08-11,2015-08-11,100.0,10.0,10.0,10.0,10.0,6.0,10.0,0.2
2612399,62,2014-05-19,2015-12-30,99.0,10.0,10.0,10.0,10.0,9.0,10.0,3.12
2515795,22,2014-08-14,2015-12-02,94.0,10.0,10.0,10.0,9.0,9.0,10.0,1.3
7093910,2,2015-08-27,2015-09-20,60.0,9.0,6.0,9.0,9.0,9.0,6.0,0.46
4170863,5,2014-09-29,2014-11-02,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.32
7941079,7,2015-08-22,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.54
1442973,14,2013-09-17,2015-12-20,97.0,10.0,10.0,10.0,9.0,9.0,10.0,0.5
4396961,34,2015-03-28,2015-11-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6
5859152,15,2015-08-22,2015-11-15,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3.31
8555794,0,,,,,,,,,,
2112625,18,2014-01-15,2015-12-21,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.75
8814802,0,,,,,,,,,,
8273948,13,2015-09-17,2015-12-08,92.0,10.0,10.0,9.0,9.0,10.0,9.0,3.55
319768,5,2012-04-02,2013-12-28,100.0,10.0,8.0,10.0,10.0,9.0,10.0,0.11
1961671,20,2014-03-09,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9
3691288,5,2015-11-13,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.83
8703557,0,,,,,,,,,,
8525338,0,,,,,,,,,,
8049470,14,2015-09-04,2015-10-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.41
1455908,32,2013-09-10,2015-11-08,97.0,9.0,10.0,10.0,10.0,9.0,9.0,1.13
8525825,1,2015-09-30,2015-09-30,100.0,10.0,8.0,10.0,10.0,8.0,10.0,0.31
3463245,20,2014-07-27,2015-11-21,98.0,10.0,10.0,9.0,10.0,10.0,9.0,1.14
4172364,33,2015-03-25,2015-10-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.46
3728802,3,2014-08-15,2015-08-31,93.0,9.0,9.0,10.0,10.0,9.0,8.0,0.18
6512378,12,2015-05-29,2015-12-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.63
785830,2,2014-08-16,2015-08-14,100.0,10.0,10.0,9.0,10.0,9.0,10.0,0.12
8616606,14,2015-10-13,2015-12-31,97.0,10.0,9.0,10.0,10.0,10.0,10.0,5.0
5078244,54,2015-04-09,2015-12-25,82.0,9.0,7.0,9.0,9.0,9.0,9.0,5.98
7921278,10,2015-08-31,2015-12-02,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.36
8016610,7,2015-09-07,2015-12-29,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.75
4468524,41,2014-12-03,2015-12-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.09
8424532,2,2015-10-08,2015-10-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.67
6990882,31,2015-07-17,2015-12-23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5.41
4017140,37,2014-09-16,2015-11-16,95.0,10.0,9.0,10.0,10.0,9.0,10.0,2.33
9489310,1,2016-01-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
8104742,2,2015-12-27,2016-01-02,100.0,9.0,10.0,10.0,10.0,9.0,10.0,2.0
9407255,0,,,,,,,,,,
6475289,34,2015-06-28,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.34
1377812,55,2013-07-24,2015-11-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.84
9512909,2,2015-12-14,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
4432489,40,2014-12-28,2015-11-08,94.0,10.0,10.0,9.0,9.0,10.0,10.0,3.22
7471629,27,2015-08-02,2015-11-23,96.0,9.0,10.0,9.0,10.0,9.0,9.0,5.19
8067827,1,2015-10-18,2015-10-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.38
4384095,42,2014-11-15,2015-11-05,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3.03
1351716,113,2013-07-13,2015-10-13,95.0,10.0,10.0,10.0,10.0,9.0,9.0,3.74
8392661,15,2015-09-20,2015-12-30,83.0,9.0,10.0,10.0,9.0,9.0,9.0,4.21
281208,27,2012-02-19,2015-11-23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.57
7859909,14,2015-08-19,2015-12-14,89.0,10.0,9.0,10.0,10.0,9.0,9.0,3.02
9416373,0,,,,,,,,,,
1404307,15,2014-11-02,2015-12-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05
7480843,0,,,,,,,,,,
877203,27,2013-03-28,2015-12-16,93.0,9.0,9.0,9.0,9.0,8.0,9.0,0.8
7037291,22,2015-08-10,2015-11-15,94.0,10.0,10.0,10.0,9.0,9.0,9.0,4.46
7931386,4,2015-09-09,2015-10-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.02
8173825,0,,,,,,,,,,
6759104,12,2015-09-05,2015-12-26,93.0,10.0,10.0,10.0,10.0,9.0,10.0,2.95
7619060,19,2015-08-23,2015-12-21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.22
7095802,23,2015-07-09,2015-12-28,84.0,9.0,8.0,9.0,10.0,8.0,9.0,3.83
8103432,1,2015-11-15,2015-11-15,,,,,,,,0.59
3998922,17,2014-09-29,2015-10-22,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.1
8922153,0,,,,,,,,,,
5932882,4,2015-06-08,2015-08-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.57
6187340,4,2015-11-23,2015-12-30,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2.79
8350401,1,2015-09-28,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.3
1273432,14,2013-07-22,2015-09-07,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.47
2830174,26,2014-04-28,2015-09-12,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.26
9370866,1,2015-12-01,2015-12-01,100.0,6.0,10.0,10.0,10.0,10.0,10.0,0.86
8339303,0,,,,,,,,,,
8107555,0,,,,,,,,,,
3946160,141,2014-08-28,2015-12-17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,8.55
4061207,3,2015-09-30,2015-11-18,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.93
113951,10,2011-08-03,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
5102135,0,,,,,,,,,,
5060388,38,2015-05-12,2015-12-31,97.0,10.0,10.0,10.0,10.0,9.0,10.0,4.79
286712,39,2012-05-21,2015-11-09,88.0,9.0,9.0,9.0,9.0,8.0,9.0,0.88
5463875,1,2015-07-06,2015-07-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16
4316910,18,2015-06-15,2015-10-22,89.0,9.0,9.0,9.0,9.0,9.0,10.0,2.65
7093986,0,,,,,,,,,,
4777832,80,2014-12-23,2015-12-29,99.0,10.0,10.0,10.0,10.0,9.0,10.0,6.35
7429207,1,2015-08-23,2015-08-23,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.22
7664565,25,2015-08-05,2015-12-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.9
5792683,4,2015-07-16,2015-09-06,90.0,10.0,10.0,10.0,9.0,7.0,9.0,0.69
1856970,183,2014-01-27,2015-12-30,97.0,10.0,10.0,10.0,10.0,9.0,10.0,7.75
4084712,45,2014-10-11,2015-12-22,93.0,10.0,9.0,10.0,10.0,9.0,9.0,2.99
6411986,9,2015-05-26,2015-09-09,84.0,9.0,8.0,9.0,10.0,8.0,7.0,1.21
9258687,0,,,,,,,,,,
9426058,1,2016-01-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
9736801,0,,,,,,,,,,
4297068,6,2014-10-30,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.42
8221520,7,2015-10-05,2015-12-01,94.0,10.0,9.0,9.0,9.0,9.0,9.0,2.28
2387605,61,2014-09-14,2015-12-21,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.83
8389809,2,2015-09-19,2015-11-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.56
7048843,26,2015-07-26,2015-12-29,86.0,9.0,8.0,9.0,9.0,8.0,9.0,4.79
879181,31,2013-01-20,2015-11-28,95.0,10.0,9.0,10.0,9.0,9.0,9.0,0.86
6423488,5,2015-07-12,2015-08-11,96.0,10.0,10.0,10.0,9.0,10.0,10.0,0.85
7241905,7,2015-08-02,2015-09-21,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.35
1246809,64,2013-06-17,2015-12-11,89.0,9.0,9.0,9.0,9.0,8.0,8.0,2.06
10273158,0,,,,,,,,,,
5615620,52,2015-04-19,2015-12-20,95.0,10.0,9.0,10.0,10.0,10.0,9.0,5.98
936484,7,2014-10-05,2015-08-10,91.0,9.0,9.0,9.0,9.0,10.0,9.0,0.46
5415077,43,2015-03-16,2015-12-22,95.0,9.0,9.0,10.0,10.0,10.0,10.0,4.37
938785,13,2014-04-28,2015-11-06,86.0,9.0,9.0,8.0,9.0,10.0,9.0,0.63
934216,20,2013-08-02,2015-10-22,88.0,9.0,9.0,10.0,9.0,10.0,9.0,0.68
6119821,19,2015-05-19,2016-01-01,93.0,9.0,9.0,9.0,9.0,10.0,9.0,2.47
3385421,31,2014-07-22,2015-08-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.75
5981343,48,2015-05-22,2015-12-28,98.0,10.0,10.0,10.0,10.0,10.0,9.0,6.32
9706229,6,2015-12-23,2015-12-31,87.0,9.0,10.0,9.0,10.0,10.0,9.0,6.0
8212989,3,2015-12-01,2015-12-31,87.0,9.0,9.0,9.0,9.0,10.0,10.0,2.57
9444769,0,,,,,,,,,,
5422159,43,2015-03-18,2015-11-16,91.0,10.0,9.0,9.0,9.0,10.0,9.0,4.4
9532861,1,2015-11-29,2015-11-29,60.0,10.0,8.0,6.0,8.0,8.0,6.0,0.81
3380159,50,2014-07-01,2015-10-21,94.0,10.0,10.0,10.0,10.0,10.0,9.0,2.71
9294683,14,2015-11-12,2015-12-31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.78
8253456,10,2015-09-17,2015-12-01,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.73
944237,9,2013-05-05,2015-10-31,93.0,10.0,9.0,9.0,10.0,10.0,10.0,0.28
4165387,26,2015-04-26,2015-12-30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.07
9866984,1,2015-12-29,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
7179337,14,2015-07-14,2015-12-27,92.0,10.0,10.0,10.0,9.0,10.0,9.0,2.4
9768655,0,,,,,,,,,,
8015531,40,2015-09-18,2016-01-02,95.0,10.0,10.0,10.0,10.0,10.0,9.0,11.01
991961,7,2013-04-02,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.21
4597584,0,,,,,,,,,,
8035212,31,2015-08-31,2016-01-01,97.0,10.0,9.0,10.0,9.0,10.0,9.0,7.32
8053396,21,2015-09-11,2015-12-28,95.0,10.0,10.0,10.0,10.0,10.0,10.0,5.43
9634448,0,,,,,,,,,,
2516391,16,2014-05-27,2015-10-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.82
7581631,6,2015-08-31,2015-12-23,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.42
7067650,9,2015-08-22,2015-11-02,93.0,9.0,9.0,10.0,10.0,10.0,10.0,1.99
706385,188,2012-10-30,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.85
6005443,3,2015-08-18,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.64
6883913,31,2015-06-22,2015-12-20,95.0,10.0,10.0,10.0,10.0,10.0,9.0,4.72
6523393,26,2015-07-13,2015-11-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.43
7922676,0,,,,,,,,,,
6766513,20,2015-06-21,2015-12-20,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.03
682135,7,2013-10-29,2015-09-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.26
4678866,2,2014-12-28,2015-07-05,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.16
708774,47,2012-12-13,2015-11-27,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.26
3158210,20,2014-06-14,2015-09-22,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.05
1494828,81,2013-08-29,2015-12-07,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.83
7291403,2,2015-07-21,2015-07-27,90.0,10.0,8.0,10.0,10.0,9.0,9.0,0.36
7075357,2,2015-07-30,2015-08-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.38
8000037,0,,,,,,,,,,
1652097,22,2014-06-23,2015-12-08,86.0,9.0,9.0,9.0,10.0,9.0,8.0,1.18
4660460,41,2015-02-16,2015-12-14,95.0,10.0,10.0,10.0,10.0,10.0,10.0,3.81
1944596,29,2014-01-05,2015-12-02,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.19
5593504,16,2015-03-22,2015-12-22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.66
7999692,1,2015-09-13,2015-09-13,80.0,8.0,8.0,10.0,10.0,10.0,8.0,0.26
619366,146,2012-08-10,2015-12-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.52
7999972,0,,,,,,,,,,
3379116,43,2014-09-14,2015-10-25,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2.7
10272763,0,,,,,,,,,,
10077121,0,,,,,,,,,,
7536219,8,2015-08-01,2015-12-06,88.0,9.0,8.0,9.0,10.0,10.0,9.0,1.53
4688603,2,2015-01-26,2015-02-03,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0.17
7936877,0,,,,,,,,,,
3627658,9,2014-07-23,2015-09-07,87.0,10.0,9.0,8.0,9.0,9.0,8.0,0.51
6363779,2,2015-06-15,2015-06-23,90.0,9.0,7.0,10.0,10.0,10.0,10.0,0.29
2693137,89,2014-06-17,2015-11-29,89.0,9.0,9.0,10.0,10.0,9.0,9.0,4.71
7697340,2,2015-08-17,2015-09-29,60.0,10.0,10.0,10.0,8.0,8.0,6.0,0.43
5707514,0,,,,,,,,,,
7844444,6,2015-08-20,2015-09-01,73.0,6.0,6.0,9.0,9.0,9.0,7.0,1.3
7481498,11,2015-07-25,2015-11-07,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.01
535300,115,2012-06-29,2015-11-16,92.0,9.0,9.0,10.0,10.0,10.0,9.0,2.68
68508,0,,,,,,,,,,
8294379,4,2015-11-08,2015-12-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.07
9137487,0,,,,,,,,,,
4481979,6,2014-11-24,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.44
5353512,4,2015-11-27,2015-12-18,75.0,7.0,7.0,8.0,9.0,7.0,7.0,3.08
244499,34,2012-08-23,2015-08-11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83
3316219,106,2014-07-23,2015-12-20,77.0,8.0,8.0,9.0,9.0,8.0,8.0,5.99
6613601,9,2015-06-14,2015-11-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.32
7833113,16,2015-08-26,2015-12-22,96.0,9.0,10.0,10.0,10.0,10.0,10.0,3.64
7439802,7,2015-09-14,2015-12-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.86
10135378,0,,,,,,,,,,
9330174,3,2015-11-16,2015-12-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.8
9597415,0,,,,,,,,,,
8831088,0,,,,,,,,,,
7401671,15,2015-07-20,2015-10-13,82.0,9.0,8.0,10.0,10.0,9.0,8.0,2.66
5330475,2,2015-09-28,2015-10-19,100.0,9.0,9.0,10.0,10.0,10.0,10.0,0.61
8067001,1,2015-10-30,2015-10-30,100.0,6.0,10.0,10.0,10.0,10.0,10.0,0.45
8829089,0,,,,,,,,,,
8814555,0,,,,,,,,,,
6852288,14,2015-07-12,2015-12-02,85.0,9.0,8.0,10.0,9.0,10.0,9.0,2.37
6913706,20,2015-06-26,2015-11-13,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3.11
2387265,0,,,,,,,,,,
48319,21,2011-06-07,2012-08-06,96.0,10.0,9.0,9.0,9.0,9.0,9.0,0.38
9885225,0,,,,,,,,,,
8083242,3,2015-09-14,2015-09-29,73.0,6.0,5.0,10.0,10.0,7.0,6.0,0.8
8704964,0,,,,,,,,,,
6990477,26,2015-07-05,2015-11-08,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.24
117862,19,2011-06-20,2015-06-14,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.34
7777219,4,2015-08-13,2015-10-02,90.0,10.0,10.0,10.0,9.0,10.0,9.0,0.83
7203765,1,2015-08-09,2015-08-09,80.0,8.0,6.0,10.0,10.0,8.0,10.0,0.2
7840228,6,2015-08-16,2015-09-21,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.27
7438635,12,2015-08-08,2015-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.4
9389755,3,2015-11-28,2015-12-06,93.0,10.0,9.0,10.0,10.0,10.0,10.0,2.37
9151865,1,2015-12-12,2015-12-12,40.0,4.0,10.0,10.0,10.0,10.0,4.0,1.0
7204672,2,2015-08-20,2015-08-23,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0.43
5579427,4,2015-07-27,2015-08-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.74
6734621,29,2015-06-14,2016-01-02,94.0,10.0,10.0,10.0,10.0,9.0,10.0,4.24
2263643,57,2014-06-15,2015-12-17,89.0,9.0,9.0,9.0,10.0,9.0,9.0,3.01
4608208,39,2014-12-15,2016-01-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.03
9999955,0,,,,,,,,,,
3528627,20,2014-07-14,2015-10-31,86.0,9.0,8.0,9.0,9.0,9.0,8.0,1.11
8048333,0,,,,,,,,,,
8050642,3,2015-09-07,2015-12-15,100.0,10.0,9.0,9.0,10.0,9.0,10.0,0.75
7329805,7,2015-08-22,2015-12-21,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1.54
6848455,9,2015-06-16,2015-12-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.33
9695233,0,,,,,,,,,,
5164581,58,2015-02-08,2016-01-03,94.0,9.0,9.0,10.0,10.0,9.0,10.0,5.26
2208757,0,,,,,,,,,,
226536,25,2011-11-13,2015-10-29,91.0,8.0,9.0,10.0,10.0,9.0,9.0,0.5
176678,57,2012-04-10,2015-10-10,97.0,9.0,10.0,10.0,10.0,9.0,10.0,1.25
7050534,3,2015-07-05,2015-08-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.49
8248970,2,2015-10-03,2015-11-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.64
4824699,0,,,,,,,,,,
3876097,16,2014-08-20,2015-11-23,97.0,9.0,9.0,10.0,10.0,10.0,9.0,0.95
1260259,64,2013-06-24,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.08
8443952,0,,,,,,,,,,
10068879,0,,,,,,,,,,
8173487,2,2015-09-07,2015-12-01,80.0,10.0,10.0,10.0,9.0,10.0,8.0,0.5
685600,8,2014-08-10,2015-05-04,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.47
8483477,1,2015-09-27,2015-09-27,60.0,4.0,8.0,10.0,10.0,10.0,8.0,0.3
10136155,0,,,,,,,,,,
6959336,3,2015-07-07,2015-07-20,73.0,7.0,7.0,9.0,9.0,7.0,7.0,0.49
5195064,64,2015-02-18,2015-12-26,93.0,10.0,9.0,10.0,10.0,9.0,9.0,5.98
9961538,0,,,,,,,,,,
8301680,1,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
492287,71,2012-06-03,2015-11-29,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1.62
8029177,4,2015-08-31,2015-10-25,85.0,10.0,10.0,10.0,10.0,10.0,10.0,0.94
7343707,14,2015-08-08,2015-12-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.8
8882345,0,,,,,,,,,,
7676574,4,2015-09-13,2015-11-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05
3354761,9,2014-07-27,2015-04-15,84.0,8.0,9.0,10.0,9.0,9.0,7.0,0.51
3561237,19,2014-07-20,2015-10-18,97.0,9.0,10.0,9.0,10.0,10.0,9.0,1.07
1831338,17,2014-06-11,2015-08-09,79.0,9.0,8.0,9.0,9.0,9.0,8.0,0.89
1840671,11,2014-07-13,2015-09-07,87.0,9.0,8.0,10.0,10.0,10.0,8.0,0.61
5559643,13,2015-03-28,2015-08-11,93.0,10.0,9.0,9.0,10.0,10.0,9.0,1.38
8327083,1,2015-12-09,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
8087037,0,,,,,,,,,,
1696015,15,2014-03-07,2015-11-02,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0.67
6855839,28,2015-06-18,2016-01-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.18
3345341,54,2014-06-23,2015-06-28,94.0,9.0,9.0,10.0,10.0,10.0,9.0,2.89
4410493,10,2015-01-01,2015-12-24,94.0,8.0,9.0,9.0,10.0,10.0,9.0,0.81
19619,17,2010-09-04,2015-05-02,98.0,9.0,10.0,9.0,10.0,10.0,9.0,0.26
7597244,4,2015-11-25,2015-12-16,95.0,10.0,10.0,10.0,10.0,9.0,10.0,2.93
5736082,6,2015-05-19,2015-08-31,80.0,9.0,9.0,10.0,9.0,10.0,8.0,0.78
3697351,108,2014-07-28,2015-12-06,87.0,9.0,7.0,10.0,10.0,10.0,9.0,6.16
6958436,2,2015-08-04,2015-10-24,90.0,8.0,5.0,9.0,9.0,10.0,7.0,0.39
9652574,1,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81
7109376,0,,,,,,,,,,
3534364,10,2014-07-14,2015-09-15,89.0,10.0,7.0,9.0,9.0,10.0,8.0,0.56
6671901,28,2015-06-10,2015-11-25,83.0,9.0,9.0,9.0,9.0,10.0,9.0,4.02
6370313,4,2015-08-24,2015-10-12,55.0,7.0,7.0,5.0,6.0,10.0,7.0,0.9
9863484,2,2015-12-14,2015-12-20,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0
7249631,19,2015-07-24,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.45
9183838,1,2015-12-06,2015-12-06,20.0,2.0,4.0,2.0,2.0,6.0,2.0,1.0
6222245,2,2015-08-12,2015-11-29,100.0,10.0,10.0,9.0,8.0,10.0,7.0,0.41
10292753,0,,,,,,,,,,
7760836,6,2015-09-07,2015-12-15,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1.5
7324993,12,2015-10-02,2015-12-13,90.0,9.0,10.0,10.0,10.0,10.0,9.0,3.79
5760902,54,2015-05-04,2015-12-30,93.0,10.0,9.0,10.0,10.0,10.0,9.0,6.59
7035498,31,2015-07-26,2016-01-03,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.71
8956631,13,2015-10-25,2015-12-16,95.0,10.0,10.0,10.0,10.0,10.0,10.0,5.42
6766708,3,2015-06-19,2015-08-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45
6992696,5,2015-07-10,2015-08-15,72.0,8.0,6.0,9.0,9.0,9.0,8.0,0.84
4264043,76,2014-10-13,2015-12-14,87.0,9.0,8.0,9.0,9.0,10.0,9.0,5.08
6186081,25,2015-06-19,2016-01-03,94.0,10.0,9.0,10.0,10.0,10.0,9.0,3.75
1472532,181,2013-08-15,2015-12-27,95.0,10.0,10.0,10.0,10.0,10.0,9.0,6.22
5900224,12,2015-05-04,2015-11-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.46
9374358,6,2015-11-16,2015-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6
5874421,39,2015-04-13,2015-12-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.38
8829474,2,2015-10-18,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.76
6228474,3,2015-06-21,2015-10-25,93.0,10.0,10.0,9.0,9.0,9.0,8.0,0.45
4637670,37,2014-12-01,2015-10-27,94.0,10.0,10.0,10.0,10.0,9.0,10.0,2.78
3995007,67,2014-09-08,2015-12-20,94.0,10.0,10.0,10.0,10.0,10.0,9.0,4.15
19611,26,2010-03-23,2015-11-12,87.0,9.0,9.0,10.0,9.0,9.0,8.0,0.37
10076279,0,,,,,,,,,,
1200829,20,2013-09-10,2015-12-16,92.0,9.0,9.0,9.0,9.0,9.0,9.0,0.71
3673759,61,2014-07-28,2015-10-13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.48
206781,18,2014-07-16,2015-10-29,96.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0
988176,121,2013-03-14,2016-01-03,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3.53
3686556,18,2014-08-04,2015-09-12,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.04
2881446,11,2014-10-04,2015-09-06,90.0,10.0,10.0,10.0,10.0,10.0,9.0,0.72
9318853,0,,,,,,,,,,
6328150,13,2015-05-25,2015-12-01,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.73
2154617,159,2014-02-17,2015-12-18,96.0,10.0,9.0,10.0,10.0,10.0,9.0,6.94
6658052,32,2015-06-20,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4.82
6187841,6,2015-05-10,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.75
9371895,0,,,,,,,,,,
4318031,49,2014-10-20,2015-12-06,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.33
6364549,19,2015-05-17,2015-11-11,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.45
8326940,0,,,,,,,,,,
7826593,4,2015-08-30,2015-12-12,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.94
8168476,1,2015-10-14,2015-10-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36
6482984,22,2015-06-10,2015-11-10,97.0,9.0,10.0,10.0,10.0,10.0,9.0,3.16
6316917,35,2015-05-19,2015-11-15,94.0,10.0,9.0,10.0,10.0,10.0,9.0,4.55
7922581,29,2015-09-16,2015-12-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.84
4110396,60,2014-09-29,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.89
5446176,12,2015-04-22,2015-11-11,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.4
